sentence_id,sentence,congruent,structure,length,target,position,most_popular,percent,semantics_grammar,semantics,grammar,no,unknown,subject,verb,object,gen,adj,subject_lemma,subject_length,subject_gender,subject_ipm,verb_lemma,verb_length,verb_ipm,object_lemma,object_length,object_gender,object_ipm,gen_lemma,gen_length,gen_gender,gen_ipm,adj_lemma,adj_length,adj_gender,adj_ipm
202.0,Полиция разыскивает эстетиков,Полиция разыскивает сообщников,Subject - Verb - Object,3.0,semantics,2.0,semantics,0.8333333333333334,,0.8333333333333334,,0.1666666666666666,,полиция,разыскивает,сообщников,nan,nan,полиция,4.0,femn,72.38,разыскивать,5.0,12.06,сообщник,4.0,masc,5.18,nan,,nan,0.02,nan,,nan,0.02
203.0,Пользователи обратили внимание,Пользователи обратили внимание,Subject - Verb - Object,3.0,normal,2.0,normal,1.0,,,,1.0,,пользователи,обратили,внимание,nan,nan,пользователь,5.0,masc,13.6,обратить,4.0,100.2991120509489,внимание,4.0,neut,276.886118098953,nan,,nan,0.02,nan,,nan,0.02
203.0,Пользователи обратили внимании,Пользователи обратили внимание,Subject - Verb - Object,3.0,grammar,2.0,grammar,1.0,,,1.0,,,пользователи,обратили,внимание,nan,nan,пользователь,5.0,masc,13.6,обратить,4.0,100.2991120509489,внимание,4.0,neut,276.886118098953,nan,,nan,0.02,nan,,nan,0.02
203.0,Пользователи обратили село,Пользователи обратили внимание,Subject - Verb - Object,3.0,semantics,2.0,semantics,0.875,0.125,0.875,,,,пользователи,обратили,внимание,nan,nan,пользователь,5.0,masc,13.6,обратить,4.0,100.2991120509489,внимание,4.0,neut,276.886118098953,nan,,nan,0.02,nan,,nan,0.02
203.0,Пользователи обратили селом,Пользователи обратили внимание,Subject - Verb - Object,3.0,semantics_grammar,2.0,semantics_grammar,1.0,1.0,,,,,пользователи,обратили,внимание,nan,nan,пользователь,5.0,masc,13.6,обратить,4.0,100.2991120509489,внимание,4.0,neut,276.886118098953,nan,,nan,0.02,nan,,nan,0.02
204.0,Посетители проявили бурные ликвидации,Посетители проявили бурные эмоции,Subject - Verb - Adj - Object,4.0,semantics,3.0,semantics,0.8333333333333334,,0.8333333333333334,0.1666666666666666,,,посетители,проявили,эмоции,nan,бурные,посетитель,5.0,masc,34.77,проявить,4.0,28.71,эмоция,4.0,femn,19.74,nan,,nan,0.02,бурный,3.0,masc,29.34
204.0,Посетители проявили бурные ликвидация,Посетители проявили бурные эмоции,Subject - Verb - Adj - Object,4.0,semantics_grammar,3.0,semantics_grammar,0.9,0.9,0.1,,,,посетители,проявили,эмоции,nan,бурные,посетитель,5.0,masc,34.77,проявить,4.0,28.71,эмоция,4.0,femn,19.74,nan,,nan,0.02,бурный,3.0,masc,29.34
204.0,Посетители проявили бурные эмоции,Посетители проявили бурные эмоции,Subject - Verb - Adj - Object,4.0,normal,3.0,normal,1.0,,,,1.0,,посетители,проявили,эмоции,nan,бурные,посетитель,5.0,masc,34.77,проявить,4.0,28.71,эмоция,4.0,femn,19.74,nan,,nan,0.02,бурный,3.0,masc,29.34
204.0,Посетители проявили бурные эмоций,Посетители проявили бурные эмоции,Subject - Verb - Adj - Object,4.0,grammar,3.0,grammar,1.0,,,1.0,,,посетители,проявили,эмоции,nan,бурные,посетитель,5.0,masc,34.77,проявить,4.0,28.71,эмоция,4.0,femn,19.74,nan,,nan,0.02,бурный,3.0,masc,29.34
207.0,Президент выразил колёсико,Президент выразил несогласие,Subject - Verb - Object,3.0,semantics,2.0,semantics,1.0,,1.0,,,,президент,выразил,несогласие,nan,nan,президент,3.0,masc,119.7142555557655,выразить,3.0,70.08679864379748,несогласие,5.0,neut,6.42,nan,,nan,0.02,nan,,nan,0.02
207.0,Президент выразил колёсиком,Президент выразил несогласие,Subject - Verb - Object,3.0,semantics_grammar,2.0,semantics_grammar,1.0,1.0,,,,,президент,выразил,несогласие,nan,nan,президент,3.0,masc,119.7142555557655,выразить,3.0,70.08679864379748,несогласие,5.0,neut,6.42,nan,,nan,0.02,nan,,nan,0.02
207.0,Президент выразил несогласие,Президент выразил несогласие,Subject - Verb - Object,3.0,normal,2.0,normal,1.0,,,,1.0,,президент,выразил,несогласие,nan,nan,президент,3.0,masc,119.7142555557655,выразить,3.0,70.08679864379748,несогласие,5.0,neut,6.42,nan,,nan,0.02,nan,,nan,0.02
207.0,Президент выразил несогласием,Президент выразил несогласие,Subject - Verb - Object,3.0,grammar,2.0,grammar,1.0,,,1.0,,,президент,выразил,несогласие,nan,nan,президент,3.0,masc,119.7142555557655,выразить,3.0,70.08679864379748,несогласие,5.0,neut,6.42,nan,,nan,0.02,nan,,nan,0.02
211.0,Пресс-служба сообщила воной,Пресс-служба сообщила подробности,Subject - Verb - Object,3.0,semantics_grammar,2.0,semantics_grammar,0.75,0.75,0.25,,,,пресс-служба,сообщила,подробности,nan,nan,пресс-служба,3.0,femn,3.17,сообщить,4.0,128.818275391793,подробность,4.0,femn,60.93,nan,,nan,0.02,nan,,nan,0.02
211.0,Пресс-служба сообщила воны,Пресс-служба сообщила подробности,Subject - Verb - Object,3.0,semantics,2.0,semantics,1.0,,1.0,,,,пресс-служба,сообщила,подробности,nan,nan,пресс-служба,3.0,femn,3.17,сообщить,4.0,128.818275391793,подробность,4.0,femn,60.93,nan,,nan,0.02,nan,,nan,0.02
211.0,Пресс-служба сообщила подробности,Пресс-служба сообщила подробности,Subject - Verb - Object,3.0,normal,2.0,normal,1.0,,,,1.0,,пресс-служба,сообщила,подробности,nan,nan,пресс-служба,3.0,femn,3.17,сообщить,4.0,128.818275391793,подробность,4.0,femn,60.93,nan,,nan,0.02,nan,,nan,0.02
211.0,Пресс-служба сообщила подробностями,Пресс-служба сообщила подробности,Subject - Verb - Object,3.0,grammar,2.0,grammar,1.0,,,1.0,,,пресс-служба,сообщила,подробности,nan,nan,пресс-служба,3.0,femn,3.17,сообщить,4.0,128.818275391793,подробность,4.0,femn,60.93,nan,,nan,0.02,nan,,nan,0.02
214.0,Преступник совершил ограбление банка,Преступник совершил ограбление банка,Subject - Verb - Object - Gen,4.0,normal,2.0,normal,1.0,,,,1.0,,преступник,совершил,ограбление,банка,nan,преступник,3.0,masc,35.44,совершить,3.0,78.96916003265856,ограбление,5.0,neut,4.5,банк,2.0,masc,89.59,nan,,nan,0.02
214.0,Преступник совершил ограбления банка,Преступник совершил ограбление банка,Subject - Verb - Object - Gen,4.0,grammar,2.0,grammar,1.0,,,1.0,,,преступник,совершил,ограбление,банка,nan,преступник,3.0,masc,35.44,совершить,3.0,78.96916003265856,ограбление,5.0,neut,4.5,банк,2.0,masc,89.59,nan,,nan,0.02
214.0,Преступник совершил противопоказание банка,Преступник совершил ограбление банка,Subject - Verb - Object - Gen,4.0,semantics,2.0,semantics,0.8888888888888888,0.1111111111111111,0.8888888888888888,,,,преступник,совершил,ограбление,банка,nan,преступник,3.0,masc,35.44,совершить,3.0,78.96916003265856,ограбление,5.0,neut,4.5,банк,2.0,masc,89.59,nan,,nan,0.02
214.0,Преступник совершил противопоказанию банка,Преступник совершил ограбление банка,Subject - Verb - Object - Gen,4.0,semantics_grammar,2.0,semantics_grammar,0.8333333333333334,0.8333333333333334,0.1666666666666666,,,,преступник,совершил,ограбление,банка,nan,преступник,3.0,masc,35.44,совершить,3.0,78.96916003265856,ограбление,5.0,neut,4.5,банк,2.0,masc,89.59,nan,,nan,0.02
217.0,Приставы конфисковали встреча имущества,Приставы конфисковали часть имущества,Subject - Verb - Object - Gen,4.0,semantics_grammar,2.0,semantics_grammar,1.0,1.0,,,,,приставы,конфисковали,часть,имущества,nan,пристав,3.0,nan,19.01,конфисковать,5.0,4.89,часть,1.0,femn,613.1660177036999,имущество,4.0,neut,55.84,nan,,nan,0.02
217.0,Приставы конфисковали встречу имущества,Приставы конфисковали часть имущества,Subject - Verb - Object - Gen,4.0,semantics,2.0,semantics,1.0,,1.0,,,,приставы,конфисковали,часть,имущества,nan,пристав,3.0,nan,19.01,конфисковать,5.0,4.89,часть,1.0,femn,613.1660177036999,имущество,4.0,neut,55.84,nan,,nan,0.02
217.0,Приставы конфисковали части имущества,Приставы конфисковали часть имущества,Subject - Verb - Object - Gen,4.0,grammar,2.0,grammar,1.0,,,1.0,,,приставы,конфисковали,часть,имущества,nan,пристав,3.0,nan,19.01,конфисковать,5.0,4.89,часть,1.0,femn,613.1660177036999,имущество,4.0,neut,55.84,nan,,nan,0.02
217.0,Приставы конфисковали часть имущества,Приставы конфисковали часть имущества,Subject - Verb - Object - Gen,4.0,normal,2.0,normal,1.0,,,,1.0,,приставы,конфисковали,часть,имущества,nan,пристав,3.0,nan,19.01,конфисковать,5.0,4.89,часть,1.0,femn,613.1660177036999,имущество,4.0,neut,55.84,nan,,nan,0.02
218.0,Программа покажет местоположение предмета,Программа покажет местоположение предмета,Subject - Verb - Object - Gen,4.0,normal,2.0,normal,0.8,,0.2,,0.8,,программа,покажет,местоположение,предмета,nan,программа,3.0,femn,148.1506308018848,показать,3.0,252.7627355296258,местоположение,7.0,neut,4.96,предмет,3.0,masc,175.6069018298105,nan,,nan,0.02
